"ID","Provincia","Sector","Ambito","Nivel","Tipo","Categoria","Cargo","Planta_tipo","Dummy_Cubierto","Total"
662720047126086,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Coordinador de secundario rural","Planta Funcional "," Interinos",2
659200992064659,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Coordinador de secundario rural","Planta Funcional "," Interinos",2
769600322457276,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Coordinador de secundario rural","Planta Funcional "," Interinos",1
662720047126086,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Coordinador de TTP","Planta Funcional "," Interinos",1
201210035341712,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Coordinador de TTP","Planta Funcional "," Titular",1
201210035341712,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Coordinador de TTP","Planta Funcional "," Interinos",4
201210035341712,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Titular",1
194370019221861,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Titular",1
659200992064659,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Interinos",1
691250048986326,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Interinos",1
662720047126086,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Titular",1
180960032241561,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Titular",1
181250017981741,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Interinos",1
634500558063634,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Interinos",1
136650093013513,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Titular",1
220800014882162,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Titular",1
769600322457276,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Interinos",1
733770057666517,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Interinos",1
769600322405276,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Interinos",1
403200496040403,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Interinos",1
405120029763844,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Interinos",1
787050061386937,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Titular",1
108960074410810,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Interinos",1
114210029140941,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Titular",1
110520011161081,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Interinos",1
422100434042422,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Titular",1
294400039682562,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Titular",1
492100229440749,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Interinos",1
288000148826428,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Director/Rector","Planta Funcional "," Interinos",1
769600322457276,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro de Enseñanza Práctica","Planta Funcional "," Interinos",5
201210035341712,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro Esp.de Tareas Agropecuarias","Planta Funcional "," Interinos",9
201210035341712,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro Esp.de Tareas Agropecuarias","Planta Funcional "," Titular",21
659200992064659,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro Esp.de Tareas Agropecuarias","Planta Funcional "," Interinos",12
662720047126086,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro Esp.de Tareas Agropecuarias","Planta Funcional "," Titular",4
662720047126086,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro Esp.de Tareas Agropecuarias","Planta Funcional "," Interinos",16
659200992064659,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro Esp.de Tareas Agropecuarias","Planta Funcional "," Titular",13
691250048986326,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",2
194370019221861,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",2
769600322405276,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Titular",2
769600322405276,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",1
733770057666517,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Titular",1
181250017981741,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",1
180960032241561,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",2
634500558063634,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",1
110520011161081,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Titular",1
114210029140941,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",1
110520011161081,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",1
220800014882162,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Titular",1
136650093013513,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",1
136650093013513,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Titular",2
405120029763844,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",1
405120029763844,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Titular",1
492100229440749,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",1
492100229440749,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Titular",1
422100434042422,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",1
422100434042422,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Titular",1
422100434042422,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Titular",2
136650093013513,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Interinos",2
733770057666517,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Titular",1
733770057666517,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Interinos",1
769600322405276,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Interinos",2
194370019221861,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Titular",1
194370019221861,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Interinos",1
691250048986326,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Interinos",2
220800014882162,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Interinos",5
634500558063634,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Interinos",1
181250017981741,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Titular",1
180960032241561,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Interinos",1
180960032241561,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Titular",1
110520011161081,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Titular",1
114210029140941,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Interinos",1
492100229440749,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Interinos",1
492100229440749,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Titular",1
405120029763844,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro / Profesor de Plásticas/Artes Visuales","Planta Funcional "," Titular",1
405120029763844,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor de Teatro","Planta Funcional "," Titular",1
181250017981741,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor de Teatro","Planta Funcional "," Interinos",1
180960032241561,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor de Teatro","Planta Funcional "," Interinos",2
769600322405276,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor de Teatro","Planta Funcional "," Interinos",2
733770057666517,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor de Teatro","Planta Funcional "," Interinos",1
136650093013513,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor de Teatro","Planta Funcional "," Interinos",3
422100434042422,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor de Teatro","Planta Funcional "," Interinos",1
634500558063634,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor de Teatro","Planta Funcional "," Interinos",1
691250048986326,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor de Teatro","Planta Funcional "," Interinos",2
194370019221861,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor de Teatro","Planta Funcional "," Interinos",1
194370019221861,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor de Teatro","Planta Funcional "," Titular",1
220800014882162,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor de Teatro","Planta Funcional "," Interinos",1
492100229440749,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor de Teatro","Planta Funcional "," Interinos",1
114210029140941,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor de Teatro","Planta Funcional "," Interinos",1
110520011161081,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor de Teatro","Planta Funcional "," Interinos",1
108960074410810,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",11
114210029140941,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",11
110520011161081,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",11
114210029140941,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",7
110520011161081,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",12
108960074410810,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",9
194370019221861,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",15
194370019221861,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",4
769600322405276,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",28
733770057666517,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",8
733770057666517,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",7
769600322405276,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",4
180960032241561,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",12
181250017981741,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",3
180960032241561,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",20
181250017981741,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",20
288000148826428,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",1
288000148826428,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",19
403200496040403,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",20
405120029763844,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",6
403200496040403,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",19
405120029763844,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",10
691250048986326,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",21
691250048986326,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",8
422100434042422,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",15
422100434042422,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",20
136650093013513,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",15
136650093013513,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",13
634500558063634,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",19
634500558063634,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",17
787050061386937,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",5
787050061386937,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",15
492100229440749,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",8
492100229440749,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",11
220800014882162,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",10
220800014882162,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",5
294400039682562,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Interinos",13
294400039682562,"Río Negro","Estatal","Rural","Secundaria","Cargos","Frente a Alumnos","Maestro/Profesor por Cargo","Planta Funcional "," Titular",7
201210035341712,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Otros Cargos Direc.o de Jefat.","Planta Funcional "," Titular",4
201210035341712,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Otros Cargos Direc.o de Jefat.","Planta Funcional "," Interinos",3
659200992064659,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Otros Cargos Direc.o de Jefat.","Planta Funcional "," Interinos",1
691250048986326,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",1
662720047126086,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",2
659200992064659,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Titular",1
201210035341712,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Titular",3
194370019221861,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",3
201210035341712,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",2
634500558063634,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Titular",1
634500558063634,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",3
180960032241561,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",2
181250017981741,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",2
180960032241561,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Fuera de la Planta Funcional "," Itinerantes",3
110520011161081,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",2
114210029140941,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",1
108960074410810,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",2
769600322405276,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",1
733770057666517,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",1
294400039682562,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Titular",1
403200496040403,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Titular",1
403200496040403,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",2
405120029763844,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",1
136650093013513,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",3
422100434042422,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",1
220800014882162,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",1
787050061386937,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",2
492100229440749,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",1
492100229440749,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",1
492100229440749,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",1
136650093013513,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",5
136650093013513,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",1
180960032241561,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",2
180960032241561,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",2
181250017981741,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",5
181250017981741,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",1
634500558063634,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",7
634500558063634,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",1
659200992064659,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",5
691250048986326,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",2
662720047126086,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",4
691250048986326,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",2
659200992064659,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",2
662720047126086,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",2
194370019221861,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",1
201210035341712,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",9
201210035341712,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",2
194370019221861,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",3
405120029763844,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",4
403200496040403,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",2
405120029763844,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",1
403200496040403,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",5
110520011161081,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",4
110520011161081,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",2
108960074410810,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",1
108960074410810,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",2
114210029140941,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",2
288000148826428,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",3
294400039682562,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",1
294400039682562,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",2
769600322405276,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",3
769600322457276,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",1
733770057666517,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",3
769600322405276,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",2
787050061386937,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",2
422100434042422,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",5
422100434042422,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",1
220800014882162,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Titular",1
220800014882162,"Río Negro","Estatal","Rural","Secundaria","Cargos","Apoyo","Preceptor","Planta Funcional "," Interinos",3
634500558063634,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Prosecretario","Planta Funcional "," Titular",1
180960032241561,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Prosecretario","Planta Funcional "," Titular",1
201210035341712,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Prosecretario","Planta Funcional "," Titular",1
194370019221861,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Prosecretario","Planta Funcional "," Titular",1
201210035341712,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Prosecretario","Planta Funcional "," Interinos",1
659200992064659,"Río Negro","Estatal","Rural","Secundaria","Cargos","Dirección","Prosecretario","Planta Funcional "," Titular",1
